Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,Costs,label,predicted label,Predicted cost,Predicted cost differential
0.18,0.08,5720.81,16,16,891136,21.76,128,64,12,55,3520,0,"0.08310765306122447, 0.081949, 0.082012, 0.082006, 0.081963, 0.08200700000000001, 0.081998",1,1,0.081949,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,25,44,3520,3520,"0.004493076923076923, 0.004947142857142858, 0.0049642857142857145, 0.004984285714285714, 0.005055714285714287, 0.00503, 0.004977142857142858",0,0,0.004493076923076923,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,2,212,64,64,"0.0048969230769230765, 0.004841428571428572, 0.004815714285714286, 0.004855714285714285, 0.004867142857142857, 0.004898571428571428, 0.0049299999999999995",1,1,0.004841428571428572,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,12,55,3520,0,"0.0048632653061224515, 0.00492, 0.00496, 0.00502, 0.0049299999999999995, 0.00498, 0.0050100000000000006",0,0,0.0048632653061224515,0.0
0.04,0.03,60.08,16,16,9216,0.23,128,64,2,56,64,64,"0.004905384615384616, 0.00409, 0.00415, 0.004144285714285715, 0.0042499999999999994, 0.004207142857142857, 0.004172857142857142",0,0,0.004905384615384616,0.0
0.04,0.03,60.08,16,16,9216,0.23,128,64,0,0,0,0,"0.004186923076923078, 0.004357142857142857, 0.0043242857142857145, 0.004355714285714286, 0.0044485714285714285, 0.0044771428571428575, 0.004385714285714285",0,0,0.004186923076923078,0.0
0.04,0.03,60.08,16,16,9216,0.23,128,64,1,5,64,0,"0.00437122448979592, 0.00409, 0.00409, 0.00421, 0.00411, 0.0041, 0.004079999999999999",6,6,0.004079999999999999,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,2,56,64,64,"0.004375384615384616, 0.0051114285714285715, 0.005148571428571429, 0.005165714285714286, 0.005341428571428572, 0.0052814285714285715, 0.005224285714285714",0,0,0.004375384615384616,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,0,0,0,0,"0.0050692307692307694, 0.005048571428571428, 0.004958571428571429, 0.0049785714285714286, 0.005004285714285713, 0.005021428571428572, 0.004972857142857142",3,0,0.0050692307692307694,9.065934065934089e-05
0.0,0.05,0.87,512,17,512,0.0,5,4,1,5,64,0,"0.005005918367346937, 0.00504, 0.00507, 0.00511, 0.00518, 0.00504, 0.00506",0,0,0.005005918367346937,0.0
0.04,0.04,60.08,16,16,9216,0.23,128,64,2,56,64,64,"0.004905384615384616, 0.00409, 0.00415, 0.004144285714285715, 0.0042499999999999994, 0.004207142857142857, 0.004172857142857142",0,0,0.004905384615384616,0.0
0.04,0.04,60.08,16,16,9216,0.23,128,64,0,0,0,0,"0.004186923076923078, 0.004357142857142857, 0.0043242857142857145, 0.004355714285714286, 0.0044485714285714285, 0.0044771428571428575, 0.004385714285714285",0,0,0.004186923076923078,0.0
0.04,0.04,60.08,16,16,9216,0.23,128,64,1,5,64,0,"0.00437122448979592, 0.00409, 0.00409, 0.00421, 0.00411, 0.0041, 0.004079999999999999",6,6,0.004079999999999999,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,2,56,64,64,"0.004375384615384616, 0.0051114285714285715, 0.005148571428571429, 0.005165714285714286, 0.005341428571428572, 0.0052814285714285715, 0.005224285714285714",0,0,0.004375384615384616,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,0,0,0,0,"0.0050692307692307694, 0.005048571428571428, 0.004958571428571429, 0.0049785714285714286, 0.005004285714285713, 0.005021428571428572, 0.004972857142857142",3,0,0.0050692307692307694,9.065934065934089e-05
0.0,0.05,0.87,512,17,512,0.0,5,4,1,5,64,0,"0.005005918367346937, 0.00504, 0.00507, 0.00511, 0.00518, 0.00504, 0.00506",0,0,0.005005918367346937,0.0
0.04,0.04,58.32,16,16,9216,0.23,128,64,2,56,64,64,"0.004905384615384616, 0.00409, 0.00415, 0.004144285714285715, 0.0042499999999999994, 0.004207142857142857, 0.004172857142857142",0,0,0.004905384615384616,0.0
0.04,0.04,58.32,16,16,9216,0.23,128,64,0,0,0,0,"0.004186923076923078, 0.004357142857142857, 0.0043242857142857145, 0.004355714285714286, 0.0044485714285714285, 0.0044771428571428575, 0.004385714285714285",0,0,0.004186923076923078,0.0
0.04,0.04,58.32,16,16,9216,0.23,128,64,1,5,64,0,"0.00437122448979592, 0.00409, 0.00409, 0.00421, 0.00411, 0.0041, 0.004079999999999999",6,6,0.004079999999999999,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,2,56,64,64,"0.004375384615384616, 0.0051114285714285715, 0.005148571428571429, 0.005165714285714286, 0.005341428571428572, 0.0052814285714285715, 0.005224285714285714",0,0,0.004375384615384616,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,0,0,0,0,"0.0050692307692307694, 0.005048571428571428, 0.004958571428571429, 0.0049785714285714286, 0.005004285714285713, 0.005021428571428572, 0.004972857142857142",3,0,0.0050692307692307694,9.065934065934089e-05
0.0,0.05,0.87,512,17,512,0.0,5,4,1,5,64,0,"0.005005918367346937, 0.00504, 0.00507, 0.00511, 0.00518, 0.00504, 0.00506",0,0,0.005005918367346937,0.0
0.04,0.04,57.1,16,16,9216,0.23,128,64,2,56,64,64,"0.004905384615384616, 0.00409, 0.00415, 0.004144285714285715, 0.0042499999999999994, 0.004207142857142857, 0.004172857142857142",0,0,0.004905384615384616,0.0
0.04,0.04,57.1,16,16,9216,0.23,128,64,0,0,0,0,"0.004186923076923078, 0.004357142857142857, 0.0043242857142857145, 0.004355714285714286, 0.0044485714285714285, 0.0044771428571428575, 0.004385714285714285",0,0,0.004186923076923078,0.0
0.04,0.04,57.1,16,16,9216,0.23,128,64,1,5,64,0,"0.00437122448979592, 0.00409, 0.00409, 0.00421, 0.00411, 0.0041, 0.004079999999999999",6,6,0.004079999999999999,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,2,56,64,64,"0.004375384615384616, 0.0051114285714285715, 0.005148571428571429, 0.005165714285714286, 0.005341428571428572, 0.0052814285714285715, 0.005224285714285714",0,0,0.004375384615384616,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,0,0,0,0,"0.0050692307692307694, 0.005048571428571428, 0.004958571428571429, 0.0049785714285714286, 0.005004285714285713, 0.005021428571428572, 0.004972857142857142",3,0,0.0050692307692307694,9.065934065934089e-05
0.0,0.05,0.87,512,17,512,0.0,5,4,1,5,64,0,"0.005005918367346937, 0.00504, 0.00507, 0.00511, 0.00518, 0.00504, 0.00506",0,0,0.005005918367346937,0.0
0.04,0.03,57.1,16,16,9216,0.23,128,64,2,56,64,64,"0.004905384615384616, 0.00409, 0.00415, 0.004144285714285715, 0.0042499999999999994, 0.004207142857142857, 0.004172857142857142",0,0,0.004905384615384616,0.0
0.04,0.03,57.1,16,16,9216,0.23,128,64,0,0,0,0,"0.004186923076923078, 0.004357142857142857, 0.0043242857142857145, 0.004355714285714286, 0.0044485714285714285, 0.0044771428571428575, 0.004385714285714285",0,0,0.004186923076923078,0.0
0.04,0.03,57.1,16,16,9216,0.23,128,64,1,5,64,0,"0.00437122448979592, 0.00409, 0.00409, 0.00421, 0.00411, 0.0041, 0.004079999999999999",6,6,0.004079999999999999,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,2,56,64,64,"0.004375384615384616, 0.0051114285714285715, 0.005148571428571429, 0.005165714285714286, 0.005341428571428572, 0.0052814285714285715, 0.005224285714285714",0,0,0.004375384615384616,0.0
0.0,0.05,0.87,512,17,512,0.0,5,4,0,0,0,0,"0.0050692307692307694, 0.005048571428571428, 0.004958571428571429, 0.0049785714285714286, 0.005004285714285713, 0.005021428571428572, 0.004972857142857142",3,0,0.0050692307692307694,9.065934065934089e-05
0.0,0.05,0.87,512,17,512,0.0,5,4,1,5,64,0,"0.005005918367346937, 0.00504, 0.00507, 0.00511, 0.00518, 0.00504, 0.00506",0,0,0.005005918367346937,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,27,30,3648,3648,"0.08568707692307692, 0.08481142857142858, 0.08481799999999999, 0.08481685714285714, 0.08697528571428571, 0.08552628571428571, 0.0848387142857143",0,0,0.08568707692307692,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,2,163,64,64,"0.085588, 0.08485357142857142, 0.0848387142857143, 0.08485757142857142, 0.0848297142857143, 0.08635214285714285, 0.08623885714285714",0,0,0.085588,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,12,36,3648,0,"0.08547955102040815, 0.084624, 0.084663, 0.084678, 0.084621, 0.084676, 0.084678",4,1,0.084624,3.0000000000030003e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,27,30,3648,3648,"0.004656923076923078, 0.005031428571428571, 0.005011428571428571, 0.005041428571428572, 0.005097142857142857, 0.005044285714285715, 0.005037142857142857",0,0,0.004656923076923078,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,2,163,64,64,"0.005012307692307692, 0.004915714285714286, 0.004908571428571429, 0.004925714285714285, 0.004892857142857143, 0.0049700000000000005, 0.00499",2,1,0.004915714285714286,7.142857142857471e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,12,36,3648,0,"0.00493795918367347, 0.00499, 0.00512, 0.00511, 0.00509, 0.00512, 0.00499",0,0,0.00493795918367347,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,27,30,3648,3648,"0.08568707692307692, 0.08481142857142858, 0.08481799999999999, 0.08481685714285714, 0.08697528571428571, 0.08552628571428571, 0.0848387142857143",0,0,0.08568707692307692,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,2,163,64,64,"0.085588, 0.08485357142857142, 0.0848387142857143, 0.08485757142857142, 0.0848297142857143, 0.08635214285714285, 0.08623885714285714",0,0,0.085588,0.0
0.18,0.08,5946.75,16,16,921600,22.5,128,64,12,36,3648,0,"0.08547955102040815, 0.084624, 0.084663, 0.084678, 0.084621, 0.084676, 0.084678",4,1,0.084624,3.0000000000030003e-06
0.0,0.06,4.66,512,17,1024,0.01,5,4,27,30,3648,3648,"0.004656923076923078, 0.005031428571428571, 0.005011428571428571, 0.005041428571428572, 0.005097142857142857, 0.005044285714285715, 0.005037142857142857",0,0,0.004656923076923078,0.0
0.0,0.06,4.66,512,17,1024,0.01,5,4,2,163,64,64,"0.005012307692307692, 0.004915714285714286, 0.004908571428571429, 0.004925714285714285, 0.004892857142857143, 0.0049700000000000005, 0.00499",2,1,0.004915714285714286,7.142857142857471e-06
0.0,0.06,4.66,512,17,1024,0.01,5,4,12,36,3648,0,"0.00493795918367347, 0.00499, 0.00512, 0.00511, 0.00509, 0.00512, 0.00499",0,0,0.00493795918367347,0.0
0.18,0.08,5929.47,16,16,921600,22.5,128,64,27,30,3648,3648,"0.08568707692307692, 0.08481142857142858, 0.08481799999999999, 0.08481685714285714, 0.08697528571428571, 0.08552628571428571, 0.0848387142857143",0,0,0.08568707692307692,0.0
0.18,0.08,5929.47,16,16,921600,22.5,128,64,2,163,64,64,"0.085588, 0.08485357142857142, 0.0848387142857143, 0.08485757142857142, 0.0848297142857143, 0.08635214285714285, 0.08623885714285714",0,0,0.085588,0.0
0.18,0.08,5929.47,16,16,921600,22.5,128,64,12,36,3648,0,"0.08547955102040815, 0.084624, 0.084663, 0.084678, 0.084621, 0.084676, 0.084678",4,1,0.084624,3.0000000000030003e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,27,30,3648,3648,"0.004656923076923078, 0.005031428571428571, 0.005011428571428571, 0.005041428571428572, 0.005097142857142857, 0.005044285714285715, 0.005037142857142857",0,0,0.004656923076923078,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,2,163,64,64,"0.005012307692307692, 0.004915714285714286, 0.004908571428571429, 0.004925714285714285, 0.004892857142857143, 0.0049700000000000005, 0.00499",2,1,0.004915714285714286,7.142857142857471e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,12,36,3648,0,"0.00493795918367347, 0.00499, 0.00512, 0.00511, 0.00509, 0.00512, 0.00499",0,0,0.00493795918367347,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,27,30,3648,3648,"0.08568707692307692, 0.08481142857142858, 0.08481799999999999, 0.08481685714285714, 0.08697528571428571, 0.08552628571428571, 0.0848387142857143",0,0,0.08568707692307692,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,2,163,64,64,"0.085588, 0.08485357142857142, 0.0848387142857143, 0.08485757142857142, 0.0848297142857143, 0.08635214285714285, 0.08623885714285714",0,0,0.085588,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,12,36,3648,0,"0.08547955102040815, 0.084624, 0.084663, 0.084678, 0.084621, 0.084676, 0.084678",4,1,0.084624,3.0000000000030003e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,27,30,3648,3648,"0.004656923076923078, 0.005031428571428571, 0.005011428571428571, 0.005041428571428572, 0.005097142857142857, 0.005044285714285715, 0.005037142857142857",0,0,0.004656923076923078,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,2,163,64,64,"0.005012307692307692, 0.004915714285714286, 0.004908571428571429, 0.004925714285714285, 0.004892857142857143, 0.0049700000000000005, 0.00499",2,1,0.004915714285714286,7.142857142857471e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,12,36,3648,0,"0.00493795918367347, 0.00499, 0.00512, 0.00511, 0.00509, 0.00512, 0.00499",0,0,0.00493795918367347,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,27,30,3648,3648,"0.08568707692307692, 0.08481142857142858, 0.08481799999999999, 0.08481685714285714, 0.08697528571428571, 0.08552628571428571, 0.0848387142857143",0,0,0.08568707692307692,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,2,163,64,64,"0.085588, 0.08485357142857142, 0.0848387142857143, 0.08485757142857142, 0.0848297142857143, 0.08635214285714285, 0.08623885714285714",0,0,0.085588,0.0
0.18,0.08,5916.77,16,16,921600,22.5,128,64,12,36,3648,0,"0.08547955102040815, 0.084624, 0.084663, 0.084678, 0.084621, 0.084676, 0.084678",4,1,0.084624,3.0000000000030003e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,27,30,3648,3648,"0.004656923076923078, 0.005031428571428571, 0.005011428571428571, 0.005041428571428572, 0.005097142857142857, 0.005044285714285715, 0.005037142857142857",0,0,0.004656923076923078,0.0
0.0,0.07,4.66,512,17,1024,0.01,5,4,2,163,64,64,"0.005012307692307692, 0.004915714285714286, 0.004908571428571429, 0.004925714285714285, 0.004892857142857143, 0.0049700000000000005, 0.00499",2,1,0.004915714285714286,7.142857142857471e-06
0.0,0.07,4.66,512,17,1024,0.01,5,4,12,36,3648,0,"0.00493795918367347, 0.00499, 0.00512, 0.00511, 0.00509, 0.00512, 0.00499",0,0,0.00493795918367347,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,26,44,3776,3776,"0.08825730769230768, 0.08754628571428572, 0.08755557142857143, 0.08753642857142858, 0.087753, 0.08753657142857144, 0.08757214285714286",0,0,0.08825730769230768,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,2,256,64,64,"0.08815676923076922, 0.08758914285714285, 0.08757314285714284, 0.08758199999999998, 0.08757542857142855, 0.08778271428571428, 0.08758428571428571",0,0,0.08815676923076922,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,12,39,3776,0,"0.08778273469387755, 0.08737, 0.087427, 0.087426, 0.087386, 0.087439, 0.08744299999999999",1,1,0.08737,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,26,44,3776,3776,"0.004509230769230771, 0.00495, 0.004948571428571429, 0.004950000000000001, 0.004948571428571428, 0.0049585714285714285, 0.004972857142857142",0,0,0.004509230769230771,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,2,256,64,64,"0.004908461538461539, 0.004842857142857143, 0.004834285714285715, 0.0048200000000000005, 0.004838571428571429, 0.004824285714285714, 0.004827142857142857",5,5,0.004824285714285714,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,12,39,3776,0,"0.004838775510204082, 0.00489, 0.0050100000000000006, 0.00492, 0.00492, 0.00494, 0.00494",0,0,0.004838775510204082,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,26,44,3776,3776,"0.08825730769230768, 0.08754628571428572, 0.08755557142857143, 0.08753642857142858, 0.087753, 0.08753657142857144, 0.08757214285714286",0,0,0.08825730769230768,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,2,256,64,64,"0.08815676923076922, 0.08758914285714285, 0.08757314285714284, 0.08758199999999998, 0.08757542857142855, 0.08778271428571428, 0.08758428571428571",0,0,0.08815676923076922,0.0
0.18,0.08,6146.51,16,16,952576,23.26,128,64,12,39,3776,0,"0.08778273469387755, 0.08737, 0.087427, 0.087426, 0.087386, 0.087439, 0.08744299999999999",1,1,0.08737,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,26,44,3776,3776,"0.004509230769230771, 0.00495, 0.004948571428571429, 0.004950000000000001, 0.004948571428571428, 0.0049585714285714285, 0.004972857142857142",0,0,0.004509230769230771,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,2,256,64,64,"0.004908461538461539, 0.004842857142857143, 0.004834285714285715, 0.0048200000000000005, 0.004838571428571429, 0.004824285714285714, 0.004827142857142857",5,5,0.004824285714285714,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,12,39,3776,0,"0.004838775510204082, 0.00489, 0.0050100000000000006, 0.00492, 0.00492, 0.00494, 0.00494",0,0,0.004838775510204082,0.0
0.18,0.07,6128.95,16,16,952576,23.26,128,64,26,44,3776,3776,"0.08825730769230768, 0.08754628571428572, 0.08755557142857143, 0.08753642857142858, 0.087753, 0.08753657142857144, 0.08757214285714286",0,0,0.08825730769230768,0.0
0.18,0.07,6128.95,16,16,952576,23.26,128,64,2,256,64,64,"0.08815676923076922, 0.08758914285714285, 0.08757314285714284, 0.08758199999999998, 0.08757542857142855, 0.08778271428571428, 0.08758428571428571",0,0,0.08815676923076922,0.0
0.18,0.07,6128.95,16,16,952576,23.26,128,64,12,39,3776,0,"0.08778273469387755, 0.08737, 0.087427, 0.087426, 0.087386, 0.087439, 0.08744299999999999",1,1,0.08737,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,26,44,3776,3776,"0.004509230769230771, 0.00495, 0.004948571428571429, 0.004950000000000001, 0.004948571428571428, 0.0049585714285714285, 0.004972857142857142",0,0,0.004509230769230771,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,2,256,64,64,"0.004908461538461539, 0.004842857142857143, 0.004834285714285715, 0.0048200000000000005, 0.004838571428571429, 0.004824285714285714, 0.004827142857142857",5,5,0.004824285714285714,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,12,39,3776,0,"0.004838775510204082, 0.00489, 0.0050100000000000006, 0.00492, 0.00492, 0.00494, 0.00494",0,0,0.004838775510204082,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,26,44,3776,3776,"0.08825730769230768, 0.08754628571428572, 0.08755557142857143, 0.08753642857142858, 0.087753, 0.08753657142857144, 0.08757214285714286",0,0,0.08825730769230768,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,2,256,64,64,"0.08815676923076922, 0.08758914285714285, 0.08757314285714284, 0.08758199999999998, 0.08757542857142855, 0.08778271428571428, 0.08758428571428571",0,0,0.08815676923076922,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,12,39,3776,0,"0.08778273469387755, 0.08737, 0.087427, 0.087426, 0.087386, 0.087439, 0.08744299999999999",1,1,0.08737,0.0
0.0,0.07,4.78,512,17,1024,0.01,5,4,26,44,3776,3776,"0.004509230769230771, 0.00495, 0.004948571428571429, 0.004950000000000001, 0.004948571428571428, 0.0049585714285714285, 0.004972857142857142",0,0,0.004509230769230771,0.0
0.0,0.07,4.78,512,17,1024,0.01,5,4,2,256,64,64,"0.004908461538461539, 0.004842857142857143, 0.004834285714285715, 0.0048200000000000005, 0.004838571428571429, 0.004824285714285714, 0.004827142857142857",5,5,0.004824285714285714,0.0
0.0,0.07,4.78,512,17,1024,0.01,5,4,12,39,3776,0,"0.004838775510204082, 0.00489, 0.0050100000000000006, 0.00492, 0.00492, 0.00494, 0.00494",0,0,0.004838775510204082,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,26,44,3776,3776,"0.08825730769230768, 0.08754628571428572, 0.08755557142857143, 0.08753642857142858, 0.087753, 0.08753657142857144, 0.08757214285714286",0,0,0.08825730769230768,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,2,256,64,64,"0.08815676923076922, 0.08758914285714285, 0.08757314285714284, 0.08758199999999998, 0.08757542857142855, 0.08778271428571428, 0.08758428571428571",0,0,0.08815676923076922,0.0
0.18,0.08,6116.04,16,16,952576,23.26,128,64,12,39,3776,0,"0.08778273469387755, 0.08737, 0.087427, 0.087426, 0.087386, 0.087439, 0.08744299999999999",1,1,0.08737,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,26,44,3776,3776,"0.004509230769230771, 0.00495, 0.004948571428571429, 0.004950000000000001, 0.004948571428571428, 0.0049585714285714285, 0.004972857142857142",0,0,0.004509230769230771,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,2,256,64,64,"0.004908461538461539, 0.004842857142857143, 0.004834285714285715, 0.0048200000000000005, 0.004838571428571429, 0.004824285714285714, 0.004827142857142857",5,5,0.004824285714285714,0.0
0.0,0.08,4.78,512,17,1024,0.01,5,4,12,39,3776,0,"0.004838775510204082, 0.00489, 0.0050100000000000006, 0.00492, 0.00492, 0.00494, 0.00494",0,0,0.004838775510204082,0.0
0.18,0.08,6349.57,16,16,984064,24.02,128,64,25,48,3904,3904,"0.09028130769230769, 0.0903327142857143, 0.09033899999999999, 0.09030942857142857, 0.09034, 0.09032585714285714, 0.09035614285714286",6,6,0.09035614285714286,0.0
0.18,0.08,6349.57,16,16,984064,24.02,128,64,2,256,64,64,"0.09018607692307692, 0.09037457142857142, 0.09035857142857143, 0.09037057142857143, 0.09034400000000001, 0.09036242857142855, 0.09036985714285714",0,0,0.09018607692307692,0.0
0.18,0.08,6349.57,16,16,984064,24.02,128,64,12,53,3904,0,"0.09033702040816327, 0.090167, 0.090201, 0.09021, 0.090154, 0.09021799999999999, 0.090215",0,0,0.09033702040816327,0.0
